550,59001,456
1359,52165,530
1082,66,5335
2,41,6091
2,2341,15769
3179,3611,14005
2341,2158,14005
93,2545,14872
113,34495,1029
5,13890,897
3,,6354
317,,9329
230,,74
365,,420
175,,404
134,,404
633,,267
995,,267
165,,411
285,,514
5358,,989
3597,,3611
1352,,4850
1634,,532
2831,,1136
377,,990
1,,1059
0.5,,188
21,,6049
29,,64020
5,,0.5
19,,5
782,,175
136,,151
,,25
,,42
,,16156
,,17553
,,1136
,,493
,,1336
,,1352
,,4
,,3
,,1
,,1
